OBJECTID,n_sq_ir,c_cainsee,n_qu,c_ir,c_typeir,l_ir,m2_ip,m2_pop,m2_emp,nb_pop,nb_pop_n5,nb_pop_1999,nb_evo_pop,nb_evo_pop_n5,pct_evo_pop,pct_evo_pop_n5,nb_surface,nb_densite,nb_p_age_0,nb_p_age_5,nb_p_age_10,nb_p_age_15,nb_p_age_20,nb_p_age_25,nb_p_age_30,nb_p_age_35,nb_p_age_40,nb_p_age_45,nb_p_age_50,nb_p_age_55,nb_p_age_60,nb_p_age_65,nb_p_age_70,nb_p_age_75,nb_p_age_80,nb_p_age_85,nb_p_age_90p,nb_age_019,nb_age_60p,nb_age_65p,nb_age_75p,pct_age_019,pct_age_60p,pct_age_65p,pct_age_75p,nb_age_019_n5,nb_age_60p_n5,nb_age_65p_n5,nb_age_75p_n5,pct_age_019_n5,pct_age_60p_n5,pct_age_65p_n5,pct_age_75p_n5,pct_evo_age_019,pct_evo_age_60p,pct_evo_age_65p,pct_evo_age_75p,nb_etranger,pct_etranger,nb_etranger_n5,pct_etranger_n5,pct_evo_etranger,nb_immigre,pct_immigre,nb_immigre_n5,pct_immigre_n5,pct_evo_immigre,n_sq_epci,l_epci,shape_Length,shape_Area
1815,940003260,94073,0,940730108,H,Les Saules,142924.128799,87086.0847292,116749.373546,2183.0583606844,2367.979607,,-184.9212463156,,,,16.9251083262,128.983420289549,170.220039270658,115.904135073277,95.6460679100619,85.3438553750522,100.365665049638,142.61015854481,191.032995009955,162.026711467642,122.10807223702,111.41732458997,144.911537503668,112.195135211867,103.175314360764,66.7607155233341,92.0912926460423,107.37259530781,101.739080134003,89.0119200227389,72.12573041581,467.114097629049,629.276663440784,526.101349080019,366.249345920737,21.3972336260679,28.8254622402079,24.0992800996435,16.7768921123078,531.052597,474.170958,389.710613,261.735725,22.4264007776989,20.024283849333,16.4575155904204,11.0531241158615,-1.029167151631,8.8011783908749,7.6417645092231,5.7237679964463,191.977933406705,8.7939899759033,132.243001,5.58463428523943,3.20935569066387,280.267923029346,12.8383156436313,262.391996,11.0808385014947,1.7574771421366,144,T12 Grand-Orly Seine Bièvre,1826.3278151964,169251.083262184
1816,940003513,94071,0,940710105,H,La Procession ... Fort,492898.06026,358953.293151,444190.024046,2990.48181516122,2991.842101,,-1.36028583878033,,,,60.3805715792,49.5272193844449,182.4159589669,156.021227853787,176.322897224392,202.271561012024,156.221658495534,128.500430514949,179.063347693884,153.212400370487,203.388671438385,173.338875244229,201.730374158969,217.377441806027,280.057494497959,205.665204124101,89.8346763114242,110.202141616417,65.7694317053165,56.903990884321,52.1840312421203,717.031645057103,860.616970381658,580.559475883699,285.059595448174,23.9771277465015,28.7785388300467,19.4135765327301,9.53222968964304,792.335219,611.274679,408.881729,188.387585,26.4831896955781,20.4313816827327,13.6665544235551,6.29670880482071,-2.5060619490766,8.347157147314,5.747022109175,3.23552088482233,190.193179187967,6.35995103610799,105.551814,3.52798745511069,2.8319635809973,324.529052221934,10.8520657298977,218.862011,7.31529284004818,3.53677288984952,143,T11 Grand Paris Sud Est Avenir,3629.8674929316,603805.715793127
1817,940005031,94052,0,940520110,H,Place Leclerc,107618.395908,98527.2740684,107160.974844,2382.97005949862,2268.941359,,114.02870049862,,,,13.4642657662,176.984775915572,185.542235314475,100.21194535905,60.9895825129051,102.09649128746,118.190616748174,172.065308299025,220.90781922349,226.694886761868,152.364533325683,142.990222127835,125.261993278939,127.023475012232,162.412141127159,97.638854716759,86.9592778257686,112.264268630599,78.3315172436693,75.4171823325116,21.6074971329422,455.840360092926,631.630693744108,472.21859788225,287.620465339722,19.1290846595377,26.5060272673759,19.8163882084866,12.069831267634,479.464183,381.161069,274.657623,87.557137,21.1316251562939,16.7990709626797,12.1051001124617,3.8589422618921,-2.0025404967562,9.7069563046962,7.7112880960249,8.2108890057419,193.99665029667,8.14096045912919,135.303275,5.96327774022475,2.17768271890444,352.776766163187,14.8040788325058,233.304982,10.2825478972637,4.5215309352421,142,T10 Paris-Est-Marne & Bois,1856.51979220404,134642.657662038
1818,940001612,94071,0,940710101,H,Le Grand Val,368257.124482,358555.008043,365808.825562,2179.76531139213,2083.10673,,96.6585813921301,,,,47.0090441068,46.3690626518573,118.214010411144,144.558346338637,153.548661280003,135.912978085598,119.283937740388,70.6575609925452,99.0944825922907,141.61666457023,136.192554725343,200.53083354913,164.544479326513,120.394245354813,132.989966831035,122.486782552694,99.4990379570982,104.439351341854,61.9165633342642,39.9798540764222,13.9050003321301,552.233996115382,575.216556425498,442.226589594463,220.240769084671,25.3345620846995,26.3889214778874,20.2878074663933,10.1038753086685,503.625408,532.161253,366.871516,156.488147,24.1766492684703,25.5465188286344,17.6117483908278,7.51224816022749,1.1579128162292,0.842402649253,2.6760590755655,2.59162714844101,220.03605287322,10.0944836457046,211.831485,10.1690173599506,-0.0745337142459999,337.066523312141,15.4634318451866,303.042192,14.5476075534545,0.9158242917321,143,T11 Grand Paris Sud Est Avenir,2885.42043917944,470090.441067988
1819,940001614,94071,0,940710103,H,La Cité Verte,183339.403931,27663.3820755,53243.8984765,2611.09196055277,1999.986856,,611.10510455277,,,,20.2530936496,128.9231169187,282.532822330123,243.682747019275,195.051349989214,185.4481537422,131.265961198514,190.51185492687,244.647934454547,205.003526262807,168.118239231042,145.46519540178,129.682345067826,133.351763840241,101.453553651716,79.1113449182236,47.7642435455212,38.4567135601419,41.9364238852465,42.3856030449123,5.22218448256929,906.715073080812,356.330067088331,254.876513436615,128.00092497287,34.7255128038026,13.6467835094133,9.76129976604338,4.90219903805196,660.398699,238.975433,164.090351,101.882718,33.0201519584387,11.9488501778434,8.2045714704437,5.09416937888116,1.7053608453639,1.6979333315699,1.55672829559968,-0.1919703408292,599.065603858346,22.9431062907307,310.514088,15.5258064355999,7.4172998551308,700.795991479498,26.839192263881,496.122699,24.8062979769903,2.0328942868907,143,T11 Grand Paris Sud Est Avenir,1791.91931040737,202530.936497258
1820,940003264,94073,0,940730107,H,La Prevote,386912.124565,193719.943701,267128.248702,2530.34294241891,2680.776069,,-150.43312658109,,,,53.2036548962,47.5595698708217,191.10807817782,199.401800546375,137.453714500936,109.791009322108,145.981925810703,218.120067444949,210.343991242389,233.692700432294,258.194684321111,170.212078539487,129.688858958012,116.062083683478,154.312341103414,85.758174685505,46.9540442010851,78.4250991485109,17.3362513748168,11.3411524089501,16.1648865169691,637.754602547239,410.291949439251,255.979608335837,123.267389449247,25.2042753516079,16.2148751681473,10.1163997988008,4.87156848910797,777.824085,268.736333,181.409566,60.600016,29.014884681888,10.0245722165166,6.76705406683485,2.26054002424027,-3.8106093302801,6.1903029516307,3.34934573196595,2.6110284648677,568.048273244698,22.4494578865925,658.930165,24.5798286779618,-2.1303707913693,648.718567620901,25.6375749210007,778.688686,29.0471365737934,-3.4095616527927,144,T12 Grand-Orly Seine Bièvre,3974.34696433058,532036.548963113
1821,940001620,94071,0,940710109,H,Le Centre,419059.285275,284425.005247,334210.091641,2596.93406236248,2597.973629,,-1.03956663752024,,,,48.5792450043,53.4576867576392,165.084380223744,105.40658478282,118.560050982355,148.728343378057,154.865888788204,247.974304874463,186.813440454568,163.062020843736,145.34559156376,202.119929731095,178.886278795315,154.222094931173,125.907531536492,182.604097028145,87.9871923339131,64.6562282818254,65.4761681337121,47.2683822880396,51.965553411069,537.779359366976,625.865153013197,499.957621476704,230.366350560618,20.7082408121579,24.1001557214678,19.2518411892939,8.87070464742757,535.890292,657.191879,482.293135,259.824518,20.6272414014561,25.2963260159405,18.56420440979,10.0010452415566,0.0809994107017999,-1.1961702944727,0.687636779503897,-1.13034059412903,181.194292102609,6.97723884208955,170.954179,6.58028923356712,0.39694960852243,295.502815010139,11.3789109740166,241.723685,9.3043163449293,2.0745946290873,143,T11 Grand Paris Sud Est Avenir,3913.29835264112,485792.450042528
1822,940003271,94073,0,940730101,H,Les Savats,316632.722261,266197.214784,293900.966366,2990.28540996783,2177.50531,,812.78009996783,,,,38.7799248116,77.1091079855154,215.875613063772,114.276799634366,218.026023910939,233.204633654845,197.703723676875,263.088783790609,209.534336667266,213.321758070954,177.442317718698,184.585725088854,210.758739315882,168.49227823479,188.135109831876,102.388019581944,29.6894797924534,92.3099601423566,76.0117878348988,66.984948928598,25.455386058128,784.383055233641,585.974667119787,393.839577328286,260.762082963981,26.2310431177899,19.5959444261239,13.1706350174956,8.72030750291446,625.890246,428.727151,315.321244,203.999265,28.7434544074659,19.6889141455182,14.4808484531319,9.36848530578325,-2.512411289676,-0.0929697193943007,-1.3102134356363,-0.648177802868789,405.069100236423,13.5461684990391,448.40034,20.5923879009967,-7.0462194019576,561.357714676459,18.7727135612282,397.710857,18.2645183538037,0.5081952074245,144,T12 Grand-Orly Seine Bièvre,2926.5961444011,387799.24811568
1823,940001627,94073,0,940730105,H,La Couture du Moulin,137076.62139,97975.6147624,119907.66978,2317.87166027094,2516.27422,,-198.40255972906,,,,18.948521455,122.324671387979,175.346847501154,186.690905231156,237.726458669811,224.036080255484,200.992115847588,118.236898149938,128.008350871023,152.836472456259,119.661493853507,132.554923341371,178.316421062045,177.437145459587,129.918390152812,68.9104507519713,44.7145334005771,24.610707063863,7.66132601514468,10.2121401876535,0,823.800291657604,286.027547572021,156.10915741921,42.4841732666613,35.5412383600785,12.3400942543379,6.73502161896928,1.83289584125185,959.48223,291.041463,197.009468,71.592553,38.1310678452208,11.5663650919573,7.82941169265725,2.84518088016655,-2.5898294851423,0.773729162380601,-1.09439007368797,-1.0122850389147,657.111593122386,28.3497833113666,456.539937,18.1434890272015,10.2062942841651,839.725581055996,36.228303553176,779.015103,30.9590702320195,5.2692333211565,144,T12 Grand-Orly Seine Bièvre,2023.95686844415,189485.214550539
1824,940001632,94073,0,940730110,H,Le Pressoir,193861.038826,101681.853051,175765.243082,1998.83742919441,2459.483718,,-460.64628880559,,,,23.0444525298,86.7383343826289,152.149377625783,103.616475644345,79.2407697201514,75.8033336163705,88.0757268335526,192.437594163237,181.785109738508,161.61506385814,107.854500088477,98.0059380811957,86.4642148916187,149.78422975674,122.636051759302,101.695120777284,89.3938090021779,105.410145060908,55.1303196295396,33.2305586425248,14.5090903045528,410.80995660665,522.005095176289,399.369043416987,208.280113637526,20.5524446664088,26.1154352801304,19.9800662917316,10.4200627122271,689.026675,460.744351,292.998503,154.409285,28.0150939791666,18.7333767500875,11.9130084438315,6.27811779642771,-7.4626493127578,7.3820585300429,8.0670578479001,4.14194491579939,238.765800530754,11.9452336164719,387.582713,15.7587021277447,-3.8134685112728,313.952350084942,15.7067476073566,572.3309,23.2703675088936,-7.563619901537,144,T12 Grand-Orly Seine Bièvre,2042.51770575025,230444.525297558
1825,940001634,94073,0,940730112,H,Le Pave de Grignon,108399.072247,88911.8488401,102021.969171,3161.11181034444,3244.775938,,-83.6641276555602,,,,14.0020319147,225.760934527349,292.463415527006,255.209092007143,235.595136198248,245.722261253888,223.757664048127,165.807641224785,189.493433508634,274.587275918869,214.100523081272,194.634528988111,278.468777409977,157.043349503847,117.765814275581,116.664338241821,71.4764730343501,48.6014434363385,40.6339051672856,32.9750706100815,6.1116669090764,1028.98990498629,434.228711674535,316.462897398953,128.322086122782,32.5515187921863,13.7365818650755,10.0111263500189,4.05939725709354,1023.567941,510.75706,357.829464,154.54311,31.5451039011002,15.7409038330954,11.0278635824869,4.76282840334598,1.0064148910861,-2.0043219680199,-1.016737232468,-0.70343114625244,363.412537236752,11.4963518863053,290.958918,8.96699567426341,2.52935621204189,727.158009361151,23.0032359811379,565.906415,17.4405390638101,5.5626969173278,144,T12 Grand-Orly Seine Bièvre,1668.22889364693,140020.319146178
1826,940003416,94074,0,940740105,H,Pologne  - Saint-Martin,897567.631399,80340.3080611,367612.277227,2007.02993577069,2010.927972,,-3.89803622931004,,,,96.4733617976,20.8039804809686,186.010342395176,146.9455924828,162.052821664768,132.365898175909,183.870657064958,113.870643290643,154.916265288691,118.83032404838,113.648153539323,145.206152604919,134.15340788653,138.111278125088,77.7742218781776,73.899546326557,49.4275181724462,25.7874783132324,21.3302422091109,25.4869700624776,3.34242224150126,627.374654718653,277.048399203503,199.274177325326,75.9471128263222,31.2588588509391,13.803899696051,9.92880942001524,3.78405481018194,671.634682,235.611077,181.357377,90.379734,33.3992411141417,11.7165348675154,9.01859139288953,4.49442920176357,-2.1403822632026,2.0873648285356,0.91021802712571,-0.71037439158163,544.686692835927,27.138942131761,482.796296,24.0086319710311,3.1303101607299,595.719073295516,29.681623710648,618.246864,30.744356466687,-1.062732756039,144,T12 Grand-Orly Seine Bièvre,5511.44577793877,964733.617975507
1827,940001653,94076,0,940760110,H,Vaux de Rome,234148.616762,183437.78375,234080.676105,3761.86126727553,3454.342691,,307.51857627553,,,,27.2198636327,138.202796238711,268.390715477531,232.345644734274,262.193973169571,244.043576201063,212.71584339409,278.351012442588,290.114068617294,183.749095902267,257.577853891504,295.596286787244,269.071590356832,260.54774877407,192.693956911502,120.22743361291,95.4322101408077,86.6241530800479,147.641688321468,40.7006707635556,23.843744696908,1006.97390958244,707.163857527199,514.469900615697,298.81025686198,26.7679703752532,18.798243935225,13.6759402876198,7.94314929849576,843.524745,647.619912,494.34776,284.137105,24.419254846884,18.7479925974721,14.3109067113689,8.22550425411745,2.3487155283692,0.0502513377529006,-0.6349664237491,-0.28235495562169,683.85329123429,18.1785888061087,419.393022,12.1410369357011,6.0375518704076,934.115046463496,24.8311933932645,616.97068,17.8607259090844,6.9704674841801,144,T12 Grand-Orly Seine Bièvre,2341.53724540638,272198.636325845
1828,940003549,94075,0,940750102,H,Les Sablons,899620.601443,636858.512574,665182.531995,2454.13069010703,2305.202165,,148.92852510703,,,,99.8228987298,24.5848469773439,81.9267414571581,74.6343790569298,174.691050383599,122.476332396059,166.384702875781,102.07565031506,97.2785753391221,88.9152625758516,105.424690778442,200.831214556422,177.161791864607,187.891185319901,207.840784032445,116.108689430703,108.139001597169,128.132609595213,120.580936961974,75.290468480987,50.0000000000003,535.788229324647,762.337677958274,595.135064914538,341.766544729284,21.8320984894769,31.0634507376226,24.2503411620912,13.9261754113991,573.462281,502.999408,353.561447,201.101006,24.876875863944,21.8201863436129,15.3375461973853,8.72379043596812,-3.0447773744671,9.2432643940097,8.9127949647059,5.20238497543098,162.950439755874,6.63984360787108,122.140215,5.29846001597869,1.34138359189239,256.005381896504,10.4316116060363,219.067406,9.50317544058007,0.92843616545623,143,T11 Grand Paris Sud Est Avenir,5279.53154612145,998228.987297379
1829,940003531,94075,0,940750103,H,La Gare,376603.710008,320171.474232,362747.04597,2343.73504072023,2362.648562,,-18.9135212797701,,,,45.0853635504,51.9843881950784,114.573558460808,151.333176906418,157.141661955466,167.18911530802,134.505091365839,99.299574276987,85.352247917679,143.825461485577,201.250275945773,158.647243137792,213.728414333451,136.203934570593,158.884484864787,130.445933488217,106.353229007901,65.8490728042283,79.0110661356021,15.2290296948954,10.1396510808104,605.150493918346,528.763727827253,392.443076711611,188.294458911837,25.8199192060713,22.5607297173303,16.7443448125865,8.0339481912586,584.575276,507.899532,391.78004,196.901151,24.7423711423739,21.4970410821514,16.5822393690391,8.33391618909761,1.0775480636974,1.0636886351789,0.1621054435474,-0.29996799783901,150.705114056814,6.43012590751309,131.255615,5.55544388238982,0.87468202512327,235.066600399218,10.0295722987092,207.993081,8.80338634976385,1.22618594894535,143,T11 Grand Paris Sud Est Avenir,3962.4467101905,450853.63550434
1830,940001655,94076,0,940760112,H,Centre Ville Nord,81818.4714813,68018.438547,79025.2176396,2816.45557011294,2866.07364,,-49.6180698870598,,,,10.760828579,261.732221588337,164.612199242728,165.811788112622,130.971256703969,152.430015417744,259.21743176092,298.187335276849,245.816775895209,217.253071392728,228.406619591398,179.471255867111,160.869283136657,158.162561913805,129.701118286646,79.218371883199,88.8242691449021,63.5853589825233,37.9777488441879,42.758374256657,13.1807344030851,613.825259477062,455.2459758012,325.544857514554,157.502216486453,21.7942461436538,16.1637904262393,11.5586718629295,5.59221377953912,645.273994,442.939037,328.910752,196.951039,22.5142154407449,15.4545588368064,11.4760049221903,6.87180665043903,-0.719969297091097,0.709231589432898,0.0826669407392,-1.27959287089991,379.183778177281,13.4631549739688,366.505569,12.7877233817342,0.675431592234601,618.371404867123,21.9556598523699,519.44289,18.1238500906069,3.831809761763,144,T12 Grand-Orly Seine Bièvre,1386.42367337704,107608.285790746
1831,940003282,94076,0,940760113,H,République,134715.182077,128635.833662,134501.009638,1847.66408722875,1691.317944,,156.34614322875,,,,17.0044488375,108.65768746083,155.390238402899,110.12634673714,109.165722500521,92.7245967314265,182.234660007708,126.021788118077,142.469009420298,128.23767395336,141.370528114567,141.003940246699,93.1795116207431,97.0677218893314,62.2853363273979,57.9463697693712,64.7003321916258,43.6548481813068,44.1399490763839,40.0208722809929,15.9246416588992,467.406904371987,328.672349485978,266.38701315858,143.740311197583,25.2971796985585,17.7885337360723,14.4175023479579,7.7795694678016,455.761078,305.430365,244.336877,116.143211,26.9470964709401,18.0587195969583,14.4465372620679,6.86702411051816,-1.6499167723816,-0.270185860886002,-0.0290349141099995,0.91254535728344,279.940051773885,15.1510252165889,287.749518,17.0133308773078,-1.8623056607189,383.928646892176,20.7791367243609,406.380329,24.0274355535366,-3.2482988291757,144,T12 Grand-Orly Seine Bièvre,2859.43586577999,170044.48837482
